avg price;overall_rating;nation;league;skills;weakfoot;revision;pac;sho;pas;dri;def;phy
500;75;Kosovo;Süper Lig;3;3;Normal;60;74;53;66;27;77
717;76;italy;Serie A TiM;4;4;Normal;81;67;73;81;40;61
800;77;Portugal;Liga NOS;3;4;Normal;67;76;63;73;44;79
817;79;Spain;LaLiga Santander;3;4;Normal;76;76;76;79;41;75
650;75;italy;Serie A TiM;2;3;;64;72;59;70;30;82
500;75;Syria;Saudi Professional League;3;3;Normal;80;75;58;71;36;68
500;77;Chile;SAF;3;3;Normal;65;71;74;72;64;75
783;76;Argentina;SAF;2;3;Normal;54;55;58;63;73;84
29917;89;Spain;LaLiga Santander;3;3;CL;42;62;80;81;85;80
2100;80;Brazil;Premier League;4;4;Normal;87;69;76;85;38;44
853667;92;Brazil;Ligue 1 Conforama;5;5;CL;91;85;87;95;32;58
1000;79;Holland;Belgium Pro League;3;4;CL;60;74;79;70;75;79
2133;75;Spain;EFL Championship;3;4;Normal;51;77;61;67;41;76
767;77;italy;Serie A TiM;2;3;Normal;64;31;44;60;79;71
305667;91;Belgium;LaLiga Santander;4;4;Normal;91;83;86;94;35;66
1200;75;Uruguay;LaLiga Santander;3;3;Normal;79;71;72;73;71;70
983;78;Argentina;Liga Dimayor;3;4;Normal;69;80;62;75;36;66
683;75;Senegal;Ligue 1 Conforama;3;4;Normal;83;71;55;73;23;66
700;77;italy;Serie A TiM;3;3;Normal;90;74;60;77;29;63
767;77;Spain;LaLiga Santander;3;4;Normal;81;76;63;76;41;67
220667;85;France;icons;4;4;icon;72;80;86;82;44;66
19333;78;England;EFL Championship;2;2;iF;67;42;51;58;78;83
850;76;United States;Bundesliga;3;3;Normal;68;64;69;74;76;83
8000;85;Argentina;Serie A TiM;3;4;CL;63;85;71;80;31;71
883;76;Czech Republic;Bundesliga;3;2;Normal;73;51;70;75;75;72
500;76;Algeria;Major League Soccer;4;3;Normal;70;73;74;75;66;77
700;77;Ghana;CSL;3;4;Normal;91;74;58;78;39;75
650;75;Colombia;SAF;4;3;Normal;81;64;75;79;54;61
2133;76;England;Bundesliga;3;4;CL;82;74;68;83;28;61
783;76;Serbia;Liga NOS;4;3;Normal;75;69;74;82;57;51
2000;83;Spain;LaLiga Santander;3;3;Normal;67;83;63;77;35;82
1400;82;italy;CSL;5;3;Normal;87;78;71;84;42;60
850;75;Angola;Belgium Pro League;4;3;CL;84;61;69;76;71;78
1100;77;Brazil;Premier League;4;4;Normal;73;74;78;78;66;69
9783;85;Morocco;Eredivisie;4;2;CL;80;75;86;83;50;66
500;77;Brazil;CSL;4;5;Normal;79;76;63;74;40;76
4733;83;Argentina;LaLiga Santander;2;3;CL;43;60;67;62;82;81
500;75;Morocco;Eredivisie;4;5;Normal;73;74;74;78;36;57
500;77;Sweden;Hellas Liga;3;3;Normal;54;71;66;67;77;81
1867;83;Slovenia;Bundesliga;3;4;CL;76;67;80;85;63;62
700;78;Turkey;Ligue 1 Conforama;4;4;Normal;75;74;78;81;47;74
11000;81;Holland;Eredivisie;4;3;iF;83;69;80;83;40;64
4356667;95;Brazil;icons;5;4;icon;96;93;90;95;56;75
800;79;Tanzania;Belgium Pro League;3;4;CL;85;78;66;73;32;74
30000;89;England;Premier League;3;4;Normal;70;91;79;81;47;83
1800;77;italy;Premier League;3;3;Normal;79;59;68;78;74;62
11000;81;Scotland;Premier League;3;4;iF;79;74;77;81;75;83
250667;87;England;icons;2;3;icon;76;88;76;76;53;84
1200;82;Ukraine;Ukraine Liga;5;3;Normal;83;78;79;86;46;73
397000;88;France;icons;4;4;icon;88;80;86;86;40;62
1100;82;Spain;LaLiga Santander;3;3;Normal;61;82;64;76;49;74
750;78;Argentina;LiGA Bancomer MX;3;3;Normal;50;63;71;69;76;84
1633;82;Montenegro;LaLiga Santander;2;3;Normal;55;35;54;58;84;72
27750;87;Bosnia and Herzegovina;Serie A TiM;3;4;iF;69;71;88;86;76;68
700;75;FYR Macedonia;Croatia Liga;3;3;CL;61;60;64;66;73;80
1600;77;Austria;Bundesliga;2;4;CL;65;51;60;65;77;75
929333;89;France;icons;2;3;icon;79;68;70;79;90;85
1000;79;Austria;Bundesliga;3;3;Normal;64;59;77;78;68;66
11083;79;Austria;Bundesliga 2;2;2;iF;53;31;55;50;81;79
1100;75;Colombia;Belgium Pro League;2;3;Normal;70;28;54;60;74;76
533;76;Belgium;Premier League;2;3;Normal;60;44;61;57;75;76
127000;86;Germany;Bundesliga;4;4;iF;86;81;82;85;46;67
1800;75;Japan;Süper Lig;3;5;CL;81;49;66;70;72;65
30000;84;Portugal;Premier League;4;3;Normal;90;65;80;84;78;71
1900;75;Colombia;LiGA Bancomer MX;2;4;Normal;69;39;55;52;74;77
500;78;Congo DR;Belgium Pro League;3;3;Normal;68;75;66;77;40;76
2467;76;Germany;Bundesliga;2;2;Normal;74;48;67;66;76;76
3100;80;Portugal;LaLiga Santander;5;4;CL;82;80;74;81;40;70
683;75;England;Premier League;2;3;Normal;67;61;73;72;75;74
700;76;England;Scottish Premiership;3;4;Normal;67;82;60;76;26;56
5600;84;Germany;Bundesliga;4;4;Normal;90;82;75;85;43;69
1933;78;England;Premier League;3;2;CL;71;61;70;77;77;69
2000;81;Germany;League of Russia;2;3;Normal;52;48;62;65;82;74
1300;76;Holland;Premier League;3;4;Normal;87;68;70;76;72;71
950;77;Argentina;LiGA Bancomer MX;4;3;Normal;80;72;74;82;48;71
223667;86;England;Bundesliga;5;4;UCL LiVE;89;77;79;91;39;63
800;75;italy;Serie A TiM;3;3;Normal;67;58;71;73;74;69
717;76;Republic of ireland;Premier League;4;3;Normal;72;72;76;76;66;63
817;79;Spain;Liga NOS;3;3;Normal;72;81;60;74;35;71
650;75;France;Ligue 1 Conforama;3;3;Normal;46;74;63;74;35;72
301667;86;England;icons;3;4;icon;84;86;67;85;35;64
1700;82;Mexico;Serie A TiM;4;3;Normal;93;76;73;83;41;66
950;79;Belgium;Ligue 1 Conforama;2;3;CL;75;42;63;69;79;78
1700;82;Germany;Bundesliga;4;4;CL;71;78;85;86;56;70
800;78;Argentina;SAF;4;2;Normal;74;72;78;79;65;71
11583;82;italy;Serie A TiM;3;3;iF;77;72;83;80;75;72
13417;86;Germany;Bundesliga;3;4;Normal;72;83;79;78;55;71
333333;85;Holland;icons;3;3;icon;67;84;87;76;86;82
1033;75;Nigeria;Ligue 1 Conforama;4;4;Normal;87;65;70;76;31;51
650;75;Japan;Belgium Pro League;4;3;Normal;90;66;69;75;59;71
984667;89;Senegal;Premier League;4;4;iF;95;85;79;89;45;75
500;77;Morocco;Premier League;3;3;Normal;62;53;70;69;76;74
700;79;Tanzania;Belgium Pro League;3;4;Normal;85;78;66;73;32;74
700;76;Argentina;Major League Soccer;5;3;Normal;81;67;71;80;46;61
49417;84;Denmark;Bundesliga;3;4;iF;79;75;77;77;85;84
617;75;Ghana;Serie A TiM;3;3;Normal;78;67;70;77;72;72
1300;76;Switzerland;Raiffeisen Super League;3;3;Normal;80;64;73;76;72;78
6933;83;Switzerland;Bundesliga;2;3;CL;78;45;68;72;83;80
700;76;Georgia;League of Russia;2;2;Normal;72;38;53;42;78;81
4067;83;Portugal;LaLiga Santander;4;4;CL;90;79;76;83;36;70
500;78;Greece;Hellas Liga;3;4;Normal;77;74;77;80;40;67
1400;78;France;Serie A TiM;4;3;Normal;86;78;68;81;36;55
16250;84;Spain;LaLiga Santander;3;3;iF;77;84;82;84;41;63
8500;84;France;Bundesliga;2;3;Normal;81;54;70;71;83;82
13167;84;Brazil;Serie A TiM;5;3;CL;94;73;79;91;43;61
1700;75;Brazil;Ligue 1 Conforama;2;2;Normal;65;35;50;59;76;75
500;75;Cuba;Major League Soccer;2;4;Normal;62;65;68;73;70;77
450;75;Slovenia;Ligue 1 Conforama;3;3;Normal;57;76;65;68;38;72
700;78;Switzerland;Serie A TiM;4;3;Normal;66;69;75;75;70;69
4133;83;Colombia;Serie A TiM;5;3;CL;91;72;77;87;66;67
883;75;Argentina;SAF;3;3;Normal;84;49;64;69;72;80
34417;87;italy;Ligue 1 Conforama;4;4;iF;66;61;86;91;81;67
4833;84;Spain;LaLiga Santander;4;3;Normal;78;79;83;81;51;66
19333;80;italy;Serie A TiM;3;3;OTW;76;66;78;80;74;69
16667;83;England;Premier League;5;3;Normal;92;82;73;83;45;77
1133;75;Norway;Eredivisie;3;3;Normal;77;60;72;73;70;81
567;79;Côte d'ivoire;Premier League;3;3;Normal;77;59;73;76;77;76
163333;89;France;LaLiga Santander;4;3;CL;81;86;84;89;57;72
550;79;Russia;League of Russia;4;3;Normal;76;64;75;80;78;73
950;76;Korea Republic;LaLiga Santander;4;3;CL;72;71;75;79;27;49
1267;78;Colombia;SAF;3;3;Normal;89;60;70;79;72;79
2300;80;France;Ligue 1 Conforama;4;3;Normal;82;77;61;76;30;81
185667;88;Gabon;Premier League;4;4;Normal;94;85;75;80;37;69
70667;84;England;Premier League;2;2;CL;91;63;76;77;81;81
700;76;Holland;Eredivisie;4;3;Normal;91;73;64;79;29;72
2267;76;Switzerland;Bundesliga;3;3;Normal;85;72;73;79;41;65
1508333;87;Scotland;icons;4;5;icon;87;88;74;88;40;70
1300;75;Brazil;Premier League;3;3;Normal;70;49;62;67;76;72
13417;86;Argentina;Ligue 1 Conforama;5;2;Normal;84;79;84;87;48;68
533;76;Paraguay;SAF;4;4;Normal;77;73;75;78;35;61
2033;77;Argentina;SAF;3;4;Normal;86;68;71;77;71;78
667;77;Slovakia;Belgium Pro League;3;3;CL;71;68;76;76;70;68
12833;82;Spain;LaLiga Santander;3;3;iF;66;68;73;76;83;71
66500;85;England;LaLiga Santander;3;4;Halloween;86;75;83;78;80;74
8200;85;Spain;LaLiga Santander;3;4;Normal;70;78;79;81;78;78
683;76;italy;Serie A TiM;3;3;Normal;58;75;49;69;27;70
1200;75;France;Ligue 1 Conforama;3;4;Normal;76;60;74;76;68;69
800;75;England;Scottish Premiership;3;3;Normal;86;67;73;76;68;79
650;78;France;Belgium Pro League;4;4;Normal;72;72;76;80;37;51
1166333;90;France;Ligue 1 Conforama;5;4;iF;97;86;80;91;40;76
1000;78;Portugal;LaLiga Santander;2;2;Normal;75;54;63;63;79;75
3300;77;Germany;Bundesliga;3;2;Normal;79;70;74;77;33;58
315000;88;France;Premier League;5;4;Normal;74;81;86;85;66;86
1000;80;Spain;LaLiga Santander;3;4;Normal;77;74;81;78;62;68
13000;82;Ukraine;Serie A TiM;4;4;iF;75;81;84;80;67;83
857000;89;France;Ligue 1 Conforama;5;4;CL;96;84;78;90;39;75
1000;78;England;Premier League;4;3;Normal;85;72;73;78;56;82
750;75;Ghana;LaLiga Santander;3;2;Normal;83;66;72;76;71;76
2833;75;England;EFL Championship;3;2;Normal;77;56;69;73;73;71
500;76;Germany;Bundesliga;3;3;Normal;76;78;69;74;29;60
2267;82;Ghana;LaLiga Santander;3;3;CL;73;72;77;77;79;84
717;75;Egypt;EFL Championship;2;2;Normal;52;20;44;54;75;80
2533;81;Brazil;Ligue 1 Conforama;4;3;CL;78;70;78;79;77;74
583;77;Argentina;SAF;3;3;Normal;63;68;77;75;70;80
2300;79;France;Bundesliga;3;3;CL;69;47;72;70;81;74
16833;87;Portugal;Premier League;4;3;Normal;81;76;83;92;51;67
1167;80;italy;Serie A TiM;3;3;CL;76;66;78;80;74;69
800;79;Norway;Premier League;4;3;Normal;88;79;69;79;38;75
1200;78;Switzerland;Bundesliga;3;3;Normal;71;34;62;69;78;75
700;76;Colombia;LiGA Bancomer MX;3;4;Normal;56;78;78;76;40;79
567;76;Austria;Bundesliga;3;3;Normal;78;68;71;76;65;74
1833;79;Spain;Premier League;4;3;Normal;85;64;79;80;72;78
750;78;Germany;Premier League;4;4;Normal;67;62;79;83;65;65
850;78;France;Ligue 1 Conforama;3;3;Normal;70;64;75;75;77;82
917;76;Spain;LaLiga Santander;3;3;Normal;84;64;74;76;71;68
1800;80;Germany;Bundesliga;2;4;Normal;65;51;62;61;82;77
1233;81;Croatia;Serie A TiM;3;4;CL;64;73;79;80;76;73
1700;82;England;Premier League;2;3;Normal;50;53;64;70;81;84
90667;86;Algeria;Premier League;5;4;iF;86;81;82;90;40;61
4500;84;Spain;Bundesliga;2;3;CL;48;55;69;64;86;83
983;76;Brazil;Liga NOS;3;3;Normal;72;68;74;74;71;77
1567;76;England;Bundesliga;3;4;Normal;82;74;68;83;28;61
1400;77;italy;Serie A TiM;3;4;CL;75;46;69;75;77;72
950;79;Portugal;CSL;3;3;Normal;55;81;53;71;30;86
667;79;England;Premier League;4;3;Normal;70;67;76;80;62;79
206000;85;France;Ligue 1 Conforama;4;5;iF;86;85;79;87;41;63
2400;82;Spain;LaLiga Santander;4;3;CL;78;63;81;78;77;73
581667;86;Germany;icons;4;4;icon;72;86;86;78;80;83
1200;78;Spain;LaLiga Santander;4;3;Normal;82;62;72;75;71;78
1367;79;France;Ligue 1 Conforama;3;3;CL;77;37;70;76;78;76
1333;77;France;Bundesliga;2;3;Normal;76;36;59;62;75;80
1000;81;Brazil;LaLiga Santander;3;2;Normal;61;62;71;71;81;82
650;78;France;Serie A TiM;3;3;Normal;63;71;78;77;71;69
2367;78;Slovenia;Ukraine Liga;4;3;Normal;83;72;72;80;43;73
500;75;Switzerland;Raiffeisen Super League;3;3;Normal;62;64;71;71;74;74
24500;83;Brazil;Premier League;4;4;CL;92;79;76;87;42;66
1933;79;Dominican Republic;LaLiga Santander;3;4;CL;82;80;61;73;45;80
2500;76;Czech Republic;Bundesliga;4;2;;71;73;70;80;36;64
1100;77;Uruguay;LaLiga Santander;3;3;CL;68;69;73;73;66;67
2500;77;Mexico;LiGA Bancomer MX;2;3;Normal;65;31;52;63;77;78
11167;82;Cameroon;LaLiga Santander;3;4;iF;82;82;71;81;30;71
1067;78;France;Ligue 1 Conforama;2;3;CL;60;37;56;55;76;83
867;76;France;Ligue 1 Conforama;3;3;Normal;66;76;73;72;46;71
500;77;Brazil;Meiji Yasuda J1 League;3;3;Normal;67;75;65;73;28;75
50333;88;Argentina;Serie A TiM;4;3;Normal;83;82;84;90;43;64
1367;79;France;Bundesliga;3;2;Normal;78;27;54;68;80;78
3667;81;France;Premier League;4;3;CL;80;65;78;87;70;78
397667;88;italy;icons;2;3;icon;70;40;63;65;90;85
983;77;Morocco;Eredivisie;3;3;CL;81;59;72;80;72;69
500;77;Czech Republic;Serie A TiM;4;3;Normal;64;73;76;76;52;71
18167;85;Greece;Serie A TiM;2;2;CL;82;25;42;62;86;81
3000;75;Brazil;Österreichische Fußball-Bundesliga;2;5;CL;47;60;66;66;75;74
750;77;Spain;LaLiga Santander;2;3;Normal;78;50;71;73;75;69
1300;79;France;Ligue 1 Conforama;3;4;Normal;74;61;75;75;77;73
3867;83;Argentina;Premier League;2;3;CL;56;57;63;61;83;78
1000;81;italy;Serie A TiM;2;4;Normal;68;33;48;65;83;75
900;78;Holland;Serie A TiM;3;2;Normal;83;62;70;77;75;75
1067;81;Spain;LaLiga Santander;4;4;CL;82;73;79;81;58;69
517;75;Argentina;SAF;3;3;Normal;78;63;72;76;69;69
3700;83;Germany;Serie A TiM;2;4;CL;51;74;78;78;80;80
1933;83;Spain;Ligue 1 Conforama;4;4;Normal;75;76;82;84;57;57
3733;82;Germany;Bundesliga;3;2;CL;90;52;76;80;74;76
3800;76;Portugal;Liga NOS;4;3;Normal;84;65;73;78;71;65
24750;86;Belgium;Serie A TiM;3;4;iF;77;84;74;73;36;85
44583;89;Uruguay;LaLiga Santander;3;4;CL;73;89;80;84;51;84
1588333;91;Germany;icons;3;4;icon;87;84;86;77;89;82
700;81;Venezuela;Major League Soccer;3;4;Normal;89;79;61;79;25;73
817;75;Belgium;Belgium Pro League;3;3;Normal;82;73;63;71;32;79
10600;78;Russia;League of Russia;3;3;iF;89;75;73;79;38;64
633;75;Holland;Bundesliga;3;3;Normal;87;36;62;72;71;69
900;80;Portugal;Major League Soccer;5;5;Normal;72;75;79;86;37;62
733;75;England;Premier League;2;3;Normal;50;44;60;62;75;71
1000;76;Colombia;Bundesliga;3;3;Normal;82;75;61;73;44;83
650;76;Scotland;Premier League;3;3;Normal;61;74;77;77;47;71
550;79;Bosnia and Herzegovina;Premier League;3;2;Normal;75;62;72;72;75;87
700;75;Gabon;Ligue 1 Conforama;4;4;Normal;78;73;70;76;30;67
6400;83;Belgium;Serie A TiM;3;3;Normal;72;79;78;83;83;82
950;80;Spain;LaLiga Santander;4;4;Normal;89;75;76;81;48;61
54167;86;Belgium;Serie A TiM;3;4;OTW;77;84;74;73;36;85
1333;77;Argentina;LaLiga Santander;3;3;Normal;68;67;70;69;75;76
3467;80;Spain;Ligue 1 Conforama;4;3;CL;82;61;78;85;74;66
1100;82;Holland;Eredivisie;4;2;Normal;89;75;76;85;40;73
3600;79;Morocco;Bundesliga;3;2;Normal;92;62;72;80;74;74
1833;80;italy;Serie A TiM;4;3;Normal;76;79;62;77;50;84
500;79;Brazil;CSL;4;3;Normal;77;75;72;78;33;67
586667;87;Argentina;icons;4;4;icon;86;88;71;86;40;72
3000;78;Spain;Bundesliga;3;3;Normal;72;47;73;76;77;65
1000;78;Brazil;CSL;3;3;Normal;73;66;76;73;74;75
567;75;France;Premier League;3;3;Normal;69;55;70;74;73;71
733;77;Turkey;Süper Lig;2;3;Normal;73;32;56;58;76;78
750;76;Côte d'ivoire;Liga NOS;3;3;Normal;68;57;68;73;74;86
1933;79;Brazil;Premier League;4;5;Normal;84;77;72;81;45;79
1733;80;Algeria;Serie A TiM;3;4;CL;75;64;77;77;78;73
1300;79;Brazil;Ligue 1 Conforama;4;3;Normal;89;74;74;82;49;70
4500;83;France;Ligue 1 Conforama;4;5;Normal;84;82;77;85;39;61
800;78;Côte d'ivoire;Serie A TiM;3;3;Normal;90;70;71;79;35;59
2367;81;Portugal;Bundesliga;4;2;CL;73;75;82;85;66;57
700;75;Belgium;Belgium Pro League;3;5;CL;67;63;73;70;71;74
3700;83;Spain;LaLiga Santander;3;3;Normal;73;61;73;73;82;74
733;76;Portugal;LaLiga Santander;2;2;Normal;63;35;50;61;76;75
333;76;Paraguay;LiGA Bancomer MX;3;3;Normal;67;57;66;73;74;77
650;76;Northern ireland;Premier League;2;3;Normal;40;37;57;55;77;73
1367;78;Colombia;Premier League;2;3;Normal;51;54;55;57;78;80
149333;89;Argentina;Premier League;4;4;Normal;80;90;77;88;33;74
550;75;Scotland;Premier League;3;4;Normal;75;73;72;74;64;72
883;75;Nigeria;Belgium Pro League;4;3;CL;92;71;62;79;39;67
11917;86;Bosnia and Herzegovina;Serie A TiM;3;4;Normal;68;68;87;85;75;67
1000;81;Holland;Bundesliga;3;3;Normal;63;80;59;69;39;83
983;75;Colombia;LaLiga Santander;2;3;Normal;45;44;59;51;73;76
1100;81;Spain;LaLiga Santander;3;3;Normal;49;73;84;74;67;71
2733;79;Germany;Bundesliga;2;3;CL;85;50;63;70;79;75
783;76;Mozambique;Ligue 1 Conforama;2;3;Normal;60;48;58;64;75;77
1200;76;Mali;Bundesliga;4;2;Normal;73;70;74;76;65;69
833;75;Serbia;Saudi Professional League;3;3;Normal;70;73;55;69;35;79
883;76;Spain;LaLiga Santander;2;3;Normal;52;52;59;60;76;78
950;77;Portugal;Serie A TiM;3;3;Normal;49;70;82;76;64;65
8800;85;Germany;Bundesliga;2;3;Normal;72;42;55;51;86;82
583;78;Mexico;LaLiga Santander;3;3;;70;77;64;75;31;59
1000;80;Spain;LaLiga Santander;2;2;Normal;64;41;65;64;81;75
1667;77;France;Bundesliga;3;3;CL;77;42;68;72;76;76
750;75;Brazil;LaLiga Santander;4;2;;76;67;71;78;57;61
700;78;England;Premier League;3;3;Normal;77;74;70;76;43;74
967;80;Argentina;Serie A TiM;2;2;Normal;33;41;54;55;82;81
1400;81;Central African Republic;LaLiga Santander;4;2;CL;69;73;76;79;78;88
600;75;italy;Serie A TiM;4;3;Normal;70;72;59;74;29;62
1300;76;Mexico;LiGA Bancomer MX;2;3;Normal;62;46;61;69;77;67
13833;84;Spain;LaLiga Santander;3;4;iF;79;83;70;81;48;72
750;77;Argentina;Serie A TiM;2;3;Normal;52;32;55;59;78;80
950;76;Belgium;Bundesliga;3;4;Normal;91;72;66;79;26;56
21583;86;Slovenia;Serie A TiM;4;4;iF;72;87;86;86;45;69
833;77;Spain;LaLiga Santander;2;3;Normal;60;40;62;65;76;73
1017;79;Spain;LaLiga Santander;3;3;Normal;69;54;75;74;79;69
650;77;Wales;Premier League;4;4;Normal;75;71;75;79;48;66
800;77;Brazil;Liga NOS;4;3;Normal;88;70;66;80;32;65
933;80;Algeria;Süper Lig;4;3;CL;86;72;74;82;34;64
783;76;Spain;Premier League;3;3;Normal;75;58;71;78;73;68
153000;85;England;Premier League;3;4;iF;82;65;84;79;81;72
500;77;Slovakia;Belgium Pro League;3;3;Normal;71;68;76;76;70;68
1050;77;Germany;Bundesliga;2;3;Normal;53;49;66;58;79;77
15167;88;Uruguay;Serie A TiM;2;3;Normal;60;48;64;63;89;83
333;76;Morocco;LaLiga Santander;3;4;Normal;75;74;54;73;34;74
1000;76;Portugal;Ligue 1 Conforama;4;4;Normal;62;58;71;74;70;75
650;79;Japan;LaLiga Santander;4;4;Normal;81;72;75;84;46;54
68167;85;Wales;LaLiga Santander;4;3;CL;91;87;82;82;58;76
1200;80;Portugal;LaLiga Santander;4;3;Normal;75;69;76;76;77;72
7367;85;Argentina;Ligue 1 Conforama;3;4;;75;84;61;77;36;69
3733;82;Argentina;LaLiga Santander;4;4;CL;83;80;75;86;54;65
617;76;italy;Serie A TiM;3;3;Normal;60;63;74;73;75;70
3000;82;Spain;LaLiga Santander;4;3;Normal;80;72;77;87;51;58
1100;81;France;Bundesliga;4;3;Normal;76;81;76;78;39;74
600;76;Tunisia;Saudi Professional League;4;3;Normal;75;69;73;80;34;69
7800;85;Argentina;Serie A TiM;3;4;Normal;63;85;71;80;31;71
1200;79;Spain;LaLiga Santander;3;3;Normal;74;70;71;72;79;76
3300;83;Brazil;CSL;4;4;Normal;77;82;80;81;57;72
1367;82;Sweden;Bundesliga;4;4;CL;70;71;81;83;33;62
1200;79;italy;Bundesliga;3;4;Normal;74;74;77;78;72;76
883;78;Turkey;Serie A TiM;3;4;Normal;82;75;74;81;37;50
34833;87;France;Premier League;2;3;CL;64;50;71;69;88;82
800;76;italy;Serie A TiM;2;2;Normal;66;51;55;62;76;79
650;75;Brazil;Liga NOS;3;3;Normal;66;65;69;71;72;76
16500;83;France;Premier League;3;2;OTW;72;81;62;76;51;82
1733;81;Germany;Bundesliga;2;3;Normal;62;58;69;65;82;77
1967;78;Germany;Bundesliga;4;4;CL;73;66;75;82;64;68
35500;86;Portugal;LaLiga Santander;3;4;Halloween;75;84;79;77;81;88
700;78;Serbia;Raiffeisen Super League;4;3;Normal;83;75;75;80;31;54
733;79;Wales;Premier League;3;3;Normal;73;58;75;75;78;74
800;75;Holland;Eredivisie;3;3;Normal;85;63;71;73;72;70
950;75;England;Premier League;2;2;Normal;62;43;58;60;75;77
833;78;Poland;League of Russia;3;3;CL;65;57;71;69;75;80
850;81;Argentina;Liga NOS;4;3;Normal;76;74;81;86;76;84
500;75;Mexico;LiGA Bancomer MX;3;3;Normal;68;60;71;69;70;78
567;75;United States;Major League Soccer;4;3;Normal;80;64;70;81;63;70
1067;75;France;Ligue 1 Conforama;3;3;Normal;70;35;67;70;75;74
1267;76;Germany;Bundesliga;2;3;Normal;56;43;61;62;76;77
31750;86;France;Premier League;4;4;Normal;82;85;75;86;40;74
1050;78;Holland;Süper Lig;4;3;CL;83;79;71;80;36;73
800;80;Portugal;Premier League;4;5;Normal;83;77;70;84;53;76
667;79;Argentina;Ligue 1 Conforama;3;5;Normal;80;80;66;75;38;73
11250;82;Spain;Premier League;4;4;iF;80;80;73;84;58;70
500;75;Uzbekistan;CSL;3;3;Normal;70;71;72;71;71;72
3400;81;Brazil;Eredivisie;5;3;Normal;87;73;73;87;36;65
1133;78;France;Ligue 1 Conforama;4;3;CL;89;75;69;82;36;62
1367;78;Spain;LaLiga Santander;3;3;Normal;82;63;69;76;73;83
1133;75;Serbia;Bundesliga;2;3;Normal;63;31;57;60;75;72
917;75;Austria;Bundesliga;4;5;Normal;80;70;70;79;37;57
2333;83;Spain;LaLiga Santander;2;4;CL;73;82;64;76;49;85
1050;77;Angola;Liga NOS;4;3;Normal;79;79;72;77;31;67
3233;82;Spain;LaLiga Santander;2;4;CL;74;37;66;65;81;79
950;78;Serbia;Serie A TiM;2;3;CL;62;28;47;55;80;78
7700;85;Argentina;Ligue 1 Conforama;3;4;Normal;75;84;61;77;36;69
50000;85;Scotland;Premier League;3;2;Normal;85;62;77;79;80;75
16083;84;Belgium;Bundesliga;4;4;iF;84;80;83;88;48;66
1333;75;Japan;Süper Lig;3;5;Normal;81;49;66;70;72;65
900;78;Uruguay;Serie A TiM;3;3;Normal;74;51;65;70;79;73
6200;76;Germany;Major League Soccer;3;3;Normal;34;71;79;72;74;73
6200;84;Brazil;LaLiga Santander;2;3;CL;64;41;57;61;84;87
650;76;Argentina;Serie A TiM;3;4;Normal;80;74;62;77;25;65
967;75;Belgium;Belgium Pro League;2;2;CL;51;41;46;40;75;81
1500;80;Germany;Bundesliga;3;3;Normal;52;49;71;73;77;77
650;75;Congo DR;Liga NOS;5;4;Normal;81;69;69;79;34;75
9667;85;Holland;Serie A TiM;2;4;Normal;67;58;66;69;83;84
250333;91;Belgium;Premier League;4;5;Normal;76;86;92;87;61;78
867;79;Spain;Meiji Yasuda J1 League;4;4;Normal;65;81;74;80;34;67
700;81;Serbia;Premier League;2;2;Normal;55;67;76;68;78;84
600;76;England;Premier League;3;3;Normal;57;64;74;70;71;78
933;79;Belgium;Premier League;4;4;Normal;83;80;76;82;30;62
1300;75;Argentina;SAF;3;3;Normal;87;62;66;73;69;81
500;77;Colombia;SAF;4;3;Normal;79;75;69;77;41;74
533;75;Wales;EFL Championship;3;3;Normal;67;65;72;76;73;73
13667;79;Chad;Ligue 1 Conforama;3;3;iF;95;80;72;76;33;84
412000;87;Korea Republic;Premier League;4;5;CL;88;86;80;87;42;68
1667;77;Holland;Ligue 1 Conforama;2;2;Normal;76;46;66;67;78;77
3233;76;Brazil;Serie A TiM;3;3;Normal;91;58;69;76;72;71
13083;81;italy;Serie A TiM;3;4;iF;87;82;67;78;35;73
500;76;Holland;Eredivisie;3;2;Normal;68;67;74;71;74;76
800;76;Senegal;EFL Championship;3;3;Normal;85;71;73;78;72;80
1267;81;Holland;Eredivisie;3;3;CL;71;78;77;79;71;79
5200;84;Chile;LaLiga Santander;3;4;CL;67;79;80;79;85;86
933;80;Spain;LaLiga Santander;4;3;Normal;45;69;79;80;66;67
533;76;Argentina;SAF;4;2;Normal;77;71;70;78;49;59
75667;84;Nigeria;Premier League;3;4;iF;74;68;70;76;86;85
11500;86;Spain;LaLiga Santander;3;4;Normal;41;80;88;79;70;69
12000;82;Republic of ireland;Premier League;3;4;iF;78;68;75;76;80;82
850;75;France;Ligue 1 Conforama;2;3;Normal;52;31;61;64;76;75
2600;78;Serbia;EFL Championship;3;4;Normal;62;77;55;70;27;83
1300;82;Spain;Premier League;4;3;Normal;62;74;83;83;36;47
700;77;France;Ligue 1 Conforama;4;3;Normal;72;67;78;78;65;58
600;76;Spain;Premier League;2;3;Normal;45;39;63;63;77;77
500;79;Venezuela;CSL;3;4;Normal;69;77;62;71;37;82
24250;85;Brazil;LaLiga Santander;5;4;CL;81;74;83;89;77;79
594667;88;Holland;icons;3;4;icon;78;73;79;78;88;85
717;75;England;EFL Championship;3;3;Normal;67;66;69;69;72;83
1133;79;France;Ligue 1 Conforama;3;3;Normal;84;53;69;76;75;73
242333;85;Denmark;icons;4;4;icon;87;74;84;89;35;63
