avg price;overall_rating;club;nation;league;position;skills;weakfoot;foot;origin;pac;sho;pas;dri;def;phy
11500;81;CSKA Moscow;Croatia;League of Russia;CM;3;4;Right;TOTW2;82;77;78;82;52;70
52500;88;Paris Saint-Germain;Brazil;Ligue 1 Conforama;CB;2;3;Right;TOTW2;63;55;74;74;89;79
153000;85;Liverpool;England;Premier League;RB;3;4;Right;TOTW2;82;65;84;79;81;72
11583;81;Al Hilal;Brazil;Saudi Professional League;LM;3;4;Right;TOTW2;74;82;80;78;65;78
14833;84;Roma;Serbia;Serie A TiM;LB;3;3;Left;TOTW2;71;77;83;79;84;81
11250;81;FC Schalke 04;Morocco;Bundesliga;LM;5;3;Right;TOTW2;86;68;78;84;48;51
14583;84;RB Leipzig;Hungary;Bundesliga;CB;2;3;Right;TOTW2;55;41;57;59;85;83
12250;81;Borussia Mönchengladbach;France;Bundesliga;ST;3;3;Right;TOTW2;86;80;75;82;53;81
605333;92;Manchester City;Belgium;Premier League;CM;4;5;Right;TOTW2;77;88;93;88;62;80
13083;81;Sassuolo;italy;Serie A TiM;LW;3;4;Right;TOTW2;87;82;67;78;35;73
19333;78;Wigan Athletic;England;EFL Championship;CB;2;2;Right;TOTW2;67;42;51;58;78;83
363333;87;FC Bayern München;Brazil;Bundesliga;CAM;5;4;Right;TOTW2;80;82;86;91;53;65
14833;84;inter;Croatia;Serie A TiM;CDM;3;4;Right;TOTW2;67;78;82;83;79;76
25000;82;Leicester City;England;Premier League;CM;4;4;Right;TOTW2;78;78;84;82;42;60
12833;76;Oxford United;England;EFL League One;LM;4;3;Right;TOTW2;90;74;69;77;45;60
13417;84;Real Sociedad;Brazil;LaLiga Santander;ST;4;4;Right;TOTW2;71;85;70;77;42;83
27750;81;OGC Nice;Algeria;Ligue 1 Conforama;LW;4;5;Right;TOTW2;90;75;77;85;75;78
14417;79;Club León;Argentina;LiGA Bancomer MX;ST;3;3;Right;TOTW2;85;77;75;79;51;77
13667;79;Angers SCO;Chad;Ligue 1 Conforama;LW;3;3;Right;TOTW2;95;80;72;76;33;84
12000;82;Wolverhampton Wanderers;Republic of ireland;Premier League;RWB;3;4;Right;TOTW3;78;68;75;76;80;82
12750;82;Lokomotiv Moscow;Poland;League of Russia;CM;3;3;Right;TOTW3;69;66;75;73;77;83
18833;85;Ajax;Holland;Eredivisie;CB;3;3;Left;TOTW3;56;66;83;79;85;76
13167;83;FC Schalke 04;Senegal;Bundesliga;CB;2;3;Right;TOTW3;65;55;67;66;84;84
11000;81;Hertha BSC;Czech Republic;Bundesliga;CM;3;4;Right;TOTW3;70;76;81;81;71;65
11750;82;Fiorentina;Argentina;Serie A TiM;CB;2;3;Right;TOTW3;59;52;51;60;84;79
12417;81;New York City FC;Romania;Major League Soccer;LW;3;5;Right;TOTW3;90;77;74;84;31;61
14083;81;Pachuca;Argentina;LiGA Bancomer MX;ST;3;3;Right;TOTW3;83;82;74;79;35;73
127000;86;Bayer 04 Leverkusen;Germany;Bundesliga;CAM;4;4;Left;TOTW3;86;81;82;85;46;67
14667;84;Villarreal CF;Spain;LaLiga Santander;CAM;4;5;Right;TOTW3;58;76;87;86;67;60
13333;80;AS Monaco Football Club SA;Algeria;Ligue 1 Conforama;ST;2;3;Right;TOTW3;57;79;73;73;50;84
11083;79;1. FC Nürnberg;Austria;Bundesliga 2;CB;2;2;Right;TOTW3;53;31;55;50;81;79
75667;84;Leicester City;Nigeria;Premier League;CDM;3;4;Right;TOTW3;74;68;70;76;86;85
15250;82;AS Monaco Football Club SA;Russia;Ligue 1 Conforama;CM;4;4;Right;TOTW3;84;76;79;84;68;70
9500;76;Envigado FC;Colombia;Liga Dimayor;CAM;2;3;Right;TOTW3;82;68;70;81;38;54
16250;84;Real Sociedad;Spain;LaLiga Santander;LW;3;3;Left;TOTW3;77;84;82;84;41;63
14750;84;Atalanta;Colombia;Serie A TiM;ST;3;4;Right;TOTW3;73;83;59;77;40;85
90667;86;Manchester City;Algeria;Premier League;RW;5;4;Left;TOTW3;86;81;82;90;40;61
44250;80;Brentford;England;EFL Championship;ST;3;3;Right;TOTW3;87;78;74;79;49;67
12000;76;Hammarby iF;Montenegro;Allsvenskan;RW;3;3;Right;TOTW3;87;72;69;77;53;74
118667;84;FC Barcelona;Portugal;LaLiga Santander;LB;4;3;Right;TOTW4;93;59;72;83;80;77
13417;82;FC Nantes;France;Ligue 1 Conforama;CB;2;2;Left;TOTW4;52;56;63;61;83;87
11417;82;Brighton & Hove Albion;England;Premier League;CB;2;3;Right;TOTW4;50;43;61;65;83;81
34417;87;Paris Saint-Germain;italy;Ligue 1 Conforama;CM;4;4;Right;TOTW4;66;61;86;91;81;67
113333;86;Atalanta;Argentina;Serie A TiM;CAM;4;4;Right;TOTW4;90;80;83;87;40;56
14083;84;PSV;Holland;Eredivisie;CAM;4;2;Right;TOTW4;90;78;79;88;41;75
22417;85;Chelsea;italy;Premier League;CDM;3;3;Right;TOTW4;57;64;87;83;73;75
202333;89;Piemonte Calcio;Argentina;Serie A TiM;ST;4;3;Left;TOTW4;84;84;85;91;45;65
56167;87;Lazio;italy;Serie A TiM;ST;3;4;Right;TOTW4;81;87;65;82;40;77
14417;84;Borussia Mönchengladbach;France;Bundesliga;ST;4;3;Right;TOTW4;79;85;80;81;42;77
55000;81;Milan;France;Serie A TiM;LB;3;3;Left;TOTW4;93;66;71;79;75;81
17417;81;Tigres U.A.N.L.;Mexico;LiGA Bancomer MX;RB;3;2;Right;TOTW4;88;66;78;81;78;80
11667;82;TSG 1899 Hoffenheim;Austria;Bundesliga;CDM;3;3;Right;TOTW4;67;62;81;81;73;68
12167;82;Montpellier Herault SC;France;Ligue 1 Conforama;CAM;4;4;Right;TOTW4;80;78;83;83;55;63
11917;82;Aston Villa;Brazil;Premier League;ST;3;3;Right;TOTW4;80;81;72;76;41;90
11500;81;Rangers FC;England;Scottish Premiership;ST;3;4;Right;TOTW4;72;88;66;81;31;61
34083;80;Wolverhampton Wanderers;Spain;Premier League;RWB;4;2;Right;TOTW4;97;71;68;85;40;81
11083;78;Evkur Yeni Malatyaspor;FYR Macedonia;Süper Lig;ST;3;3;Right;TOTW4;68;80;53;72;39;81
11083;75;FC Sochaux-Montbeliard;Senegal;Domino’s Ligue 2;ST;2;2;Right;TOTW4;79;76;69;75;34;64
11000;78;Hellas Verona;Kosovo;Serie A TiM;CB;2;4;Right;TOTW5;68;59;57;66;77;84
11333;81;FC Schalke 04;United States;Bundesliga;CM;3;3;Right;TOTW5;73;74;74;79;80;86
11000;81;Aston Villa;Scotland;Premier League;CAM;3;4;Left;TOTW5;79;74;77;81;75;83
77833;85;Everton;France;Premier League;LB;3;3;Left;TOTW5;80;71;82;80;83;78
11667;82;Al Ahli;Syria;Saudi Professional League;ST;3;4;Right;TOTW5;74;84;74;77;43;85
15000;84;Sporting CP;Argentina;Liga NOS;LB;4;3;Left;TOTW5;80;77;85;87;81;87
10833;82;Brighton & Hove Albion;Republic of ireland;Premier League;CB;2;3;Right;TOTW5;51;50;55;53;83;84
11000;81;Chongqing Lifan FC;Brazil;CSL;ST;3;3;Right;TOTW5;77;82;68;74;38;78
27750;87;Piemonte Calcio;Bosnia and Herzegovina;Serie A TiM;CM;3;4;Right;TOTW5;69;71;88;86;76;68
43333;86;Manchester City;Germany;Premier League;CM;4;4;Right;TOTW5;68;77;86;86;74;73
10917;78;Napoli;FYR Macedonia;Serie A TiM;CAM;3;4;Right;TOTW5;73;77;76;79;64;74
158333;86;Liverpool;Holland;Premier League;CM;4;3;Right;TOTW5;79;76;80;86;79;80
12500;78;Shanghai Greenland Shenhua FC;Korea Republic;CSL;ST;3;3;Right;TOTW5;62;78;70;71;51;85
11083;75;Mansfield Town;England;EFL League Two;ST;3;3;Right;TOTW5;78;76;70;74;37;74
13000;82;Atalanta;Ukraine;Serie A TiM;CM;4;4;Left;TOTW5;75;81;84;80;67;83
163333;90;FC Bayern München;Poland;Bundesliga;ST;4;4;Right;TOTW5;78;89;75;87;42;83
11000;75;Tianjin Quanjian FC;China PR;CSL;ST;2;3;Right;TOTW5;61;74;60;69;40;81
91667;90;Tottenham Hotspur;England;Premier League;ST;3;4;Right;TOTW5;71;92;82;82;48;84
11250;82;Valencia CF;Russia;LaLiga Santander;LW;3;4;Left;TOTW5;80;83;82;80;58;70
11167;82;independiente Medellin;Argentina;Liga Dimayor;ST;3;4;Right;TOTW5;73;84;67;80;40;70
61500;85;RB Leipzig;Austria;Bundesliga;CAM;3;4;Right;UltimateScream1;76;82;88;82;83;79
41167;85;Borussia Dortmund;Portugal;Bundesliga;LM;4;2;Left;UltimateScream1;89;79;84;88;68;84
243000;87;Tottenham Hotspur;England;Premier League;CAM;4;3;Right;UltimateScream1;74;83;81;84;81;87
1151000;91;Manchester City;Argentina;Premier League;ST;4;4;Right;UltimateScream1;88;92;79;90;35;82
69667;86;Milan;italy;Serie A TiM;CB;2;3;Left;UltimateScream1;81;42;82;68;87;81
200000;85;Manchester City;Argentina;Premier League;CB;2;3;Right;UltimateScream1;80;59;64;71;85;80
203333;88;FC Bayern München;Germany;Bundesliga;CAM;3;4;Right;UltimateScream1;85;85;81;88;57;73
35500;86;Real Betis;Portugal;LaLiga Santander;CDM;3;4;Right;UltimateScream1;75;84;79;77;81;88
179000;88;LA Galaxy;Sweden;Major League Soccer;ST;5;4;Right;UltimateScream1;85;90;80;88;36;80
276000;88;Real Madrid;Colombia;LaLiga Santander;CAM;4;2;Left;UltimateScream1;80;88;88;88;52;81
168000;84;Everton;Brazil;Premier League;LM;4;4;Right;UltimateScream1;89;83;80;88;40;75
1187667;94;FC Barcelona;Argentina;LaLiga Santander;RW;4;4;Left;N\A;87;92;92;96;39;66
1282333;93;Piemonte Calcio;Portugal;Serie A TiM;ST;5;4;Right;N\A;90;93;82;89;35;78
853667;92;Paris Saint-Germain;Brazil;Ligue 1 Conforama;LW;5;5;Right;N\A;91;85;87;95;32;58
264333;91;Manchester City;Belgium;Premier League;CAM;4;5;Right;N\A;76;86;92;87;61;78
317333;91;Real Madrid;Belgium;LaLiga Santander;LW;4;4;Right;N\A;91;83;86;94;35;66
63000;90;Real Madrid;Croatia;LaLiga Santander;CM;4;4;Right;N\A;74;76;89;90;72;66
273000;90;Liverpool;Egypt;Premier League;RW;4;3;Left;N\A;93;86;81;89;45;74
549667;90;Liverpool;Holland;Premier League;CB;2;3;Right;N\A;77;60;70;72;90;86
29917;89;Piemonte Calcio;italy;Serie A TiM;CB;2;3;Left;N\A;68;46;58;62;90;82
172333;89;Manchester City;Argentina;Premier League;ST;4;4;Right;N\A;80;90;77;88;33;74
110000;89;Real Madrid;Spain;LaLiga Santander;CB;3;3;Right;N\A;72;68;75;74;87;85
44583;89;FC Barcelona;Uruguay;LaLiga Santander;ST;3;4;Right;N\A;73;89;80;84;51;84
38000;89;FC Bayern München;Poland;Bundesliga;ST;4;4;Right;N\A;77;87;74;85;41;82
29917;89;FC Barcelona;Spain;LaLiga Santander;CDM;3;3;Right;N\A;42;62;80;81;85;80
29833;89;Napoli;Senegal;Serie A TiM;CB;2;3;Right;N\A;71;28;54;68;89;87
31583;89;Tottenham Hotspur;England;Premier League;ST;3;4;Right;N\A;70;91;79;81;47;83
352000;89;Chelsea;France;Premier League;CDM;2;3;Right;N\A;78;65;77;81;87;83
857000;89;Paris Saint-Germain;France;Ligue 1 Conforama;ST;5;4;Right;N\A;96;84;78;90;39;75
163333;89;FC Barcelona;France;LaLiga Santander;CF;4;3;Left;N\A;81;86;84;89;57;72
23833;88;FC Barcelona;Spain;LaLiga Santander;CB;2;3;Right;N\A;56;61;72;69;88;80
25000;88;Manchester City;Spain;Premier League;CAM;4;2;Left;N\A;65;74;88;89;52;57
22167;88;Paris Saint-Germain;Uruguay;Ligue 1 Conforama;ST;3;4;Right;N\A;75;86;72;79;55;83
22917;88;inter;Uruguay;Serie A TiM;CB;2;3;Right;N\A;60;48;64;63;89;83
23833;88;Real Madrid;Germany;LaLiga Santander;CM;3;5;Right;N\A;45;80;90;81;70;69
144333;88;Borussia Dortmund;Germany;Bundesliga;CAM;4;4;Right;N\A;85;88;84;87;45;66
53167;88;Tottenham Hotspur;Denmark;Premier League;CAM;4;5;Right;N\A;73;81;90;84;53;63
106333;88;Manchester City;England;Premier League;RW;4;3;Right;N\A;93;79;78;89;45;57
396667;88;Liverpool;Senegal;Premier League;LW;4;4;Right;N\A;94;83;77;88;44;74
61167;88;Piemonte Calcio;Argentina;Serie A TiM;CAM;4;3;Left;N\A;83;82;84;90;43;64
24750;87;Manchester City;Brazil;Premier League;CDM;3;4;Right;N\A;66;74;79;79;84;79
17750;87;Paris Saint-Germain;Brazil;Ligue 1 Conforama;CB;2;3;Right;N\A;62;54;72;73;87;78
17167;87;Real Madrid;France;LaLiga Santander;CF;4;4;Right;N\A;76;82;80;86;39;77
19583;87;Tottenham Hotspur;Belgium;Premier League;CB;3;3;Left;N\A;63;63;74;73;87;79
56833;87;Napoli;Belgium;Serie A TiM;CF;4;4;Right;N\A;88;83;80;90;35;53
18417;87;Borussia Dortmund;Germany;Bundesliga;CB;3;3;Right;N\A;51;58;76;73;89;76
20250;87;Tottenham Hotspur;Belgium;Premier League;CB;2;3;Right;N\A;64;55;72;67;88;79
57500;87;FC Barcelona;Spain;LaLiga Santander;LB;3;3;Left;N\A;90;69;81;83;79;73
17250;87;FC Bayern München;Spain;Bundesliga;CM;5;3;Right;N\A;69;74;85;90;69;63
37500;87;Napoli;italy;Serie A TiM;CF;4;4;Right;N\A;89;79;85;91;35;47
412000;87;Tottenham Hotspur;Korea Republic;Premier League;CF;4;5;Right;N\A;88;86;80;87;42;68
18000;87;Real Madrid;Brazil;LaLiga Santander;CDM;2;3;Right;N\A;62;72;75;72;85;89
34833;87;Manchester City;France;Premier League;CB;2;3;Left;N\A;64;50;71;69;88;82
20833;87;Manchester City;Portugal;Premier League;RW;4;3;Left;N\A;81;76;83;92;51;67
12417;86;FC Barcelona;Croatia;LaLiga Santander;CM;3;4;Right;N\A;62;81;86;81;74;70
13833;86;Paris Saint-Germain;Argentina;Ligue 1 Conforama;RW;5;2;Left;N\A;84;79;84;87;48;68
17667;86;Piemonte Calcio;italy;Serie A TiM;CB;2;4;Right;N\A;58;58;69;71;87;79
12167;86;Valencia CF;Spain;LaLiga Santander;CM;3;4;Right;N\A;41;80;88;79;70;69
12500;86;FC Bayern München;Germany;Bundesliga;CAM;3;4;Right;N\A;72;83;79;78;55;71
13417;86;Real Madrid;Spain;LaLiga Santander;CAM;4;3;Right;N\A;71;77;83;90;59;60
13000;86;Paris Saint-Germain;italy;Ligue 1 Conforama;CM;4;4;Right;N\A;65;60;84;90;79;66
63167;86;Liverpool;Brazil;Premier League;CF;4;4;Right;N\A;77;82;80;87;61;78
27833;86;FC Barcelona;France;LaLiga Santander;CB;2;3;Left;N\A;69;63;69;70;86;82
17583;86;Paris Saint-Germain;Brazil;Ligue 1 Conforama;CB;3;3;Right;N\A;74;41;73;71;86;77
18833;86;FC Bayern München;Germany;Bundesliga;RB;3;4;Right;N\A;72;69;86;84;79;78
140333;86;Manchester City;Germany;Premier League;LW;4;3;Left;N\A;95;81;79;86;38;70
14833;86;inter;Slovakia;Serie A TiM;CB;2;4;Right;N\A;69;41;59;66;87;82
16167;86;FC Bayern München;Brazil;Bundesliga;LW;5;4;Right;N\A;79;80;84;90;52;64
10517;85;Atalanta;Argentina;Serie A TiM;CAM;4;4;Right;N\A;89;78;81;86;39;55
8000;85;Piemonte Calcio;Argentina;Serie A TiM;ST;3;4;Right;N\A;63;85;71;80;31;71
9917;85;Piemonte Calcio;France;Serie A TiM;CDM;2;2;Left;N\A;75;66;76;78;83;81
68167;85;Real Madrid;Wales;LaLiga Santander;RW;4;3;Left;N\A;91;87;82;82;58;76
24250;85;Real Madrid;Brazil;LaLiga Santander;LB;5;4;Left;N\A;81;74;83;89;77;79
10250;85;Borussia Dortmund;Belgium;Bundesliga;CDM;4;4;Right;N\A;73;74;80;80;83;81
58833;85;Piemonte Calcio;Brazil;Serie A TiM;LB;3;3;Left;N\A;83;65;77;80;82;82
18167;85;Napoli;Greece;Serie A TiM;CB;2;2;Right;N\A;82;25;42;62;86;81
8933;85;Atletico Madrid;Spain;LaLiga Santander;RM;3;4;Right;N\A;68;75;86;82;74;79
23167;85;FC Bayern München;Austria;Bundesliga;LB;3;4;Left;N\A;83;73;81;80;80;76
9300;85;Real Madrid;Colombia;LaLiga Santander;CAM;4;2;Left;N\A;55;86;87;86;50;63
39500;85;Napoli;Brazil;Serie A TiM;CM;4;3;Right;N\A;75;71;78;84;85;84
164000;85;Real Madrid;France;LaLiga Santander;CB;2;3;Right;N\A;83;45;62;64;85;80
13917;85;Real Madrid;Spain;LaLiga Santander;RB;3;3;Right;N\A;81;47;78;81;82;80
9067;85;Atletico Madrid;Spain;LaLiga Santander;CM;3;4;Left;N\A;70;78;79;81;78;78
9783;85;Ajax;Morocco;Eredivisie;CAM;4;2;Left;N\A;80;75;86;83;50;66
56167;85;Liverpool;Brazil;Premier League;CDM;3;2;Right;N\A;68;69;78;77;85;83
11917;85;FC Bayern München;Germany;Bundesliga;CB;2;3;Right;N\A;72;42;55;51;86;82
56333;85;Liverpool;Scotland;Premier League;LB;3;2;Left;N\A;85;62;77;79;80;75
9867;85;Atletico Madrid;Uruguay;LaLiga Santander;CB;2;3;Right;N\A;69;45;52;56;86;82
52333;85;FC Barcelona;France;LaLiga Santander;CB;2;4;Left;N\A;75;45;68;66;86;80
12250;85;inter;Belgium;Serie A TiM;ST;3;4;Left;N\A;75;82;73;72;35;84
24167;85;FC Barcelona;Holland;LaLiga Santander;CM;4;3;Right;N\A;79;64;84;88;76;76
10000;85;Manchester City;Spain;Premier League;CDM;3;4;Right;N\A;67;68;77;78;82;80
13083;85;Piemonte Calcio;Holland;Serie A TiM;CB;2;4;Right;N\A;67;58;66;69;83;84
4500;84;FC Bayern München;Spain;Bundesliga;CDM;2;3;Right;N\A;48;55;69;64;86;83
12417;84;Liverpool;Holland;Premier League;CM;4;3;Right;N\A;77;73;78;85;76;78
6000;84;FC Bayern München;Croatia;Bundesliga;LM;4;5;Right;N\A;84;80;78;82;62;77
5700;84;Piemonte Calcio;Croatia;Serie A TiM;ST;3;3;Right;N\A;68;80;71;76;65;86
5200;84;FC Barcelona;Chile;LaLiga Santander;CM;3;4;Right;N\A;67;79;80;79;85;86
7267;84;FC Bayern München;Germany;Bundesliga;CB;2;4;Right;N\A;66;50;72;66;84;82
12333;84;Chelsea;Spain;Premier League;RB;2;3;Right;N\A;70;55;77;73;85;76
5400;84;Napoli;Spain;Serie A TiM;RM;3;3;Right;N\A;89;78;75;83;47;64
6033;84;Manchester City;Germany;Premier League;CM;4;4;Right;N\A;66;74;84;84;72;71
70667;84;Manchester City;England;Premier League;RB;2;2;Right;N\A;91;63;76;77;81;81
13167;84;Piemonte Calcio;Brazil;Serie A TiM;LM;5;3;Left;N\A;94;73;79;91;43;61
3933;84;SL Benfica;Portugal;Liga NOS;RM;3;4;Right;N\A;77;77;84;81;63;68
5500;84;inter;Holland;Serie A TiM;CB;2;4;Right;N\A;66;41;62;68;86;74
3800;84;Ajax;Serbia;Eredivisie;CAM;4;3;Left;N\A;68;80;84;85;41;71
5167;84;Olympique Lyonnais;Holland;Ligue 1 Conforama;CF;5;3;Right;N\A;87;80;81;83;32;78
12500;84;Manchester City;Algeria;Premier League;RW;5;4;Left;N\A;84;78;79;89;38;59
7967;84;FC Bayern München;Germany;Bundesliga;RM;4;4;Right;N\A;90;82;75;85;43;69
6200;84;Atletico Madrid;Brazil;LaLiga Santander;CB;2;3;Right;N\A;64;41;57;61;84;87
6600;84;FC Bayern München;Germany;Bundesliga;CM;3;4;Right;N\A;81;77;80;81;75;79
36250;84;Manchester City;Portugal;Premier League;RB;4;3;Right;N\A;90;65;80;84;78;71
9067;84;Tottenham Hotspur;England;Premier League;CAM;4;3;Right;N\A;72;81;79;82;71;79
12167;84;FC Bayern München;France;Bundesliga;LM;4;3;Right;N\A;92;76;77;86;29;60
6667;84;FC Barcelona;Brazil;LaLiga Santander;CM;4;3;Right;N\A;69;71;81;86;73;70
30333;84;FC Barcelona;France;LaLiga Santander;RW;5;5;Left;N\A;93;79;80;87;36;57
10067;84;Borussia Dortmund;England;Bundesliga;RM;5;4;Right;N\A;88;72;77;90;36;60
5533;84;Bayer 04 Leverkusen;Germany;Bundesliga;CAM;4;4;Left;N\A;84;78;79;84;44;65
4700;84;Borussia Dortmund;Germany;Bundesliga;CAM;4;4;Right;N\A;82;78;81;85;40;68
9300;84;FC Bayern München;France;Bundesliga;CB;2;3;Left;N\A;81;54;70;71;83;82
4733;83;Valencia CF;Argentina;LaLiga Santander;CB;2;3;Right;N\A;43;60;67;62;82;81
2333;83;Atletico Madrid;Spain;LaLiga Santander;ST;2;4;Right;N\A;73;82;64;76;49;85
3700;83;Piemonte Calcio;Germany;Serie A TiM;CM;2;4;Right;N\A;51;74;78;78;80;80
3567;83;Liverpool;England;Premier League;CDM;3;3;Right;N\A;64;70;83;77;78;80
3000;83;Piemonte Calcio;Wales;Serie A TiM;CM;3;3;Right;N\A;68;77;79;80;68;74
3000;83;Ajax;Holland;Eredivisie;CDM;3;3;Left;N\A;54;65;80;77;82;74
3867;83;Manchester City;Argentina;Premier League;CB;2;3;Right;N\A;56;57;63;61;83;78
4133;83;Piemonte Calcio;Colombia;Serie A TiM;RM;5;3;Right;N\A;91;72;77;87;66;67
4033;83;Paris Saint-Germain;Senegal;Ligue 1 Conforama;CDM;3;3;Right;N\A;73;59;70;78;85;78
1867;83;RB Leipzig;Slovenia;Bundesliga;CM;3;4;Right;N\A;76;67;80;85;63;62
5333;83;Valencia CF;Spain;LaLiga Santander;ST;4;3;Left;N\A;90;80;74;81;44;70
2567;83;Bayer 04 Leverkusen;Chile;Bundesliga;CM;3;4;Right;N\A;63;72;82;81;74;73
4100;83;Borussia Dortmund;Spain;Bundesliga;ST;3;4;Right;N\A;79;84;68;81;36;63
24500;83;Tottenham Hotspur;Brazil;Premier League;CF;4;4;Right;N\A;92;79;76;87;42;66
2767;83;Atletico Madrid;Spain;LaLiga Santander;ST;3;4;Right;N\A;81;79;71;79;31;72
3700;83;Paris Saint-Germain;Germany;Ligue 1 Conforama;CAM;4;5;Right;N\A;77;79;81;86;55;63
6667;83;Manchester City;England;Premier League;CB;3;4;Right;N\A;68;36;70;72;84;77
3700;83;Napoli;Poland;Serie A TiM;ST;4;3;Left;N\A;69;85;64;76;39;74
2900;83;Chelsea;italy;Premier League;CM;3;3;Right;N\A;55;63;84;81;70;73
3267;83;Piemonte Calcio;France;Serie A TiM;CM;3;3;Left;N\A;73;74;79;81;77;80
6400;83;SL Benfica;Spain;Liga NOS;LB;3;2;Left;N\A;85;63;79;84;77;71
18500;83;RB Leipzig;Germany;Bundesliga;ST;3;4;Right;N\A;92;81;67;82;35;69
5467;83;Piemonte Calcio;italy;Serie A TiM;RM;5;3;Left;N\A;81;75;81;87;60;66
4533;83;Bayer 04 Leverkusen;Germany;Bundesliga;CB;2;4;Right;N\A;71;27;59;58;83;81
4633;83;Atletico Madrid;France;LaLiga Santander;LM;4;2;Left;N\A;83;76;82;85;59;67
13250;83;Tottenham Hotspur;Colombia;Premier League;CB;2;3;Right;N\A;74;45;57;67;83;81
4033;83;Real Madrid;Spain;LaLiga Santander;LW;4;3;Left;N\A;81;80;82;84;43;62
4067;83;Valencia CF;Portugal;LaLiga Santander;LM;4;4;Right;N\A;90;79;76;83;36;70
4000;83;Tottenham Hotspur;Argentina;Premier League;CM;4;3;Left;N\A;77;78;82;84;65;72
2400;83;Napoli;Spain;Serie A TiM;CM;4;4;Left;N\A;65;78;78;82;74;69
6933;83;Borussia Dortmund;Switzerland;Bundesliga;CB;2;3;Right;N\A;78;45;68;72;83;80
15167;83;Liverpool;England;Premier League;RB;3;4;Right;N\A;80;62;82;78;78;70
3433;83;Paris Saint-Germain;Spain;Ligue 1 Conforama;CAM;4;4;Left;N\A;75;76;82;84;57;57
3300;83;FC Bayern München;France;Bundesliga;CM;3;3;Right;N\A;69;77;79;78;76;79
2167;83;Real Madrid;Serbia;LaLiga Santander;ST;3;5;Right;N\A;77;82;68;81;29;74
2167;82;Atletico Madrid;Mexico;LaLiga Santander;CM;3;4;Right;N\A;72;75;75;76;78;81
1967;82;Chelsea;France;Premier League;ST;3;3;Left;N\A;46;81;71;73;42;79
12917;82;Chelsea;Brazil;Premier League;RW;4;4;Right;N\A;85;78;80;85;49;60
2633;82;Lokomotiv Moscow;Croatia;League of Russia;CB;3;3;Right;N\A;58;49;65;68;81;82
2033;82;Shakhtar Donetsk;Ukraine;Ukraine Liga;RM;5;3;Left;N\A;83;78;79;86;46;73
9233;82;Shakhtar Donetsk;Brazil;Ukraine Liga;CAM;4;3;Right;N\A;92;79;75;86;47;69
1933;82;Chelsea;Spain;Premier League;RW;4;5;Right;N\A;75;77;77;83;43;56
3300;82;Paris Saint-Germain;Spain;Ligue 1 Conforama;CM;3;4;Right;N\A;70;72;78;80;82;77
1700;82;Borussia Dortmund;Germany;Bundesliga;CF;4;4;Right;N\A;71;78;85;86;56;70
2000;82;Borussia Dortmund;Denmark;Bundesliga;CDM;3;4;Left;N\A;77;73;74;75;83;82
5400;82;Liverpool;Switzerland;Premier League;RW;5;4;Left;N\A;80;77;81;85;46;69
2033;82;Liverpool;Cameroon;Premier League;CB;2;2;Right;N\A;61;46;68;67;83;76
2400;82;FC Barcelona;Spain;LaLiga Santander;RB;4;3;Right;N\A;78;63;81;78;77;73
3733;82;Borussia Dortmund;Germany;Bundesliga;LWB;3;2;Left;N\A;90;52;76;80;74;76
2300;82;Bayer 04 Leverkusen;Germany;Bundesliga;ST;3;4;Left;N\A;76;84;79;79;41;83
3233;82;Real Madrid;Spain;LaLiga Santander;CB;2;4;Right;N\A;74;37;66;65;81;79
6800;82;Valencia CF;Brazil;LaLiga Santander;CB;2;2;Right;N\A;71;49;69;65;83;81
4533;82;Paris Saint-Germain;Belgium;Ligue 1 Conforama;RB;3;4;Right;N\A;79;75;77;75;78;84
5067;82;Bayer 04 Leverkusen;Germany;Bundesliga;RW;4;3;Right;N\A;92;76;74;84;34;71
1733;82;Atletico Madrid;Montenegro;LaLiga Santander;CB;2;3;Right;N\A;55;35;54;58;84;72
2833;82;Chelsea;Germany;Premier League;CB;2;3;Right;N\A;72;43;67;64;82;78
1633;82;Chelsea;Croatia;Premier League;CM;4;4;Right;N\A;76;68;81;86;67;70
1367;82;RB Leipzig;Sweden;Bundesliga;CAM;4;4;Right;N\A;70;71;81;83;33;62
1700;82;Ajax;Holland;Eredivisie;LW;5;4;Right;N\A;91;79;79;82;40;67
2267;82;Atletico Madrid;Ghana;LaLiga Santander;CM;3;3;Right;N\A;73;72;77;77;79;84
5333;82;Ajax;Argentina;Eredivisie;LB;3;2;Left;N\A;81;57;72;76;80;81
2200;82;Piemonte Calcio;italy;Serie A TiM;CB;2;3;Right;N\A;64;39;55;65;85;74
1633;82;Bayer 04 Leverkusen;Germany;Bundesliga;CM;4;4;Left;N\A;67;74;82;84;64;70
3733;82;Atletico Madrid;Argentina;LaLiga Santander;RM;4;4;Right;N\A;83;80;75;86;54;65
1067;82;Atalanta;Colombia;Serie A TiM;ST;3;4;Right;N\A;71;81;56;76;37;83
1433;82;inter;italy;Serie A TiM;RM;4;4;Left;N\A;84;77;78;84;42;57
1700;82;SL Benfica;Portugal;Liga NOS;LM;4;3;Right;N\A;93;71;74;86;50;52
2133;82;Liverpool;Guinea;Premier League;CM;4;4;Right;N\A;71;73;76;88;65;66
4600;82;Paris Saint-Germain;France;Ligue 1 Conforama;CB;2;3;Left;N\A;75;39;67;68;81;83
